Ticket ID,Sucursal,Ciudad,Tipo de Cliente,Género,Línea de Producto,Precio Unitario (€),Cantidad,IVA (€),Total (€),Fecha,Hora,Método de Pago,Coste sin IVA (€),Margen Bruto (%),Beneficio (€),Valoración,Ingreso Neto (€)
TCKT-1136,Sucursal B,Barcelona,Miembro,Mujer,Panadería,96.77,5,33.87,517.72,2025-06-01,16:26:59,Bizum,452.20621,0.0699764605178686,31.643790000000024,9.2,483.85
TCKT-1137,Sucursal A,Madrid,Normal,Hombre,Carnes,75.66,4,21.18,323.82,2025-06-24,03:02:59,Bizum,282.847344,0.0699764605178686,19.792656000000022,8.3,302.64
TCKT-1138,Sucursal B,Barcelona,Normal,Hombre,Panadería,2.38,9,1.5,22.92,2025-07-28,19:45:18,Efectivo,20.019132000000003,0.0699764605178685,1.4008679999999991,6.7,21.42
TCKT-1139,Sucursal C,Valencia,Normal,Mujer,Limpieza,94.09,2,13.17,201.35,2025-05-28,17:13:15,Bizum,175.873028,0.0699764605178686,12.306972000000002,5.4,188.18
TCKT-1140,Sucursal A,Madrid,Normal,Hombre,Limpieza,7.26,8,4.07,62.15,2025-05-19,01:02:39,Bizum,54.27576,0.0700909577314071,3.80424,5.8,58.08
TCKT-1141,Sucursal B,Barcelona,Miembro,Hombre,Lácteos,94.68,5,33.14,506.54,2025-05-22,07:13:00,Tarjeta de Crédito,442.43964,0.0699764605178687,30.96036000000004,4.7,473.4
TCKT-1142,Sucursal A,Madrid,Miembro,Mujer,Panadería,37.73,9,23.77,363.34,2025-06-12,19:05:32,Tarjeta de Crédito,317.362122,0.0699764605178686,22.207878,7.5,339.57
TCKT-1143,Sucursal C,Valencia,Miembro,Mujer,Limpieza,10.8,8,6.05,92.45,2025-05-17,11:07:20,Bizum,80.74944,0.0699764605178685,5.650559999999999,6.4,86.4
TCKT-1144,Sucursal B,Barcelona,Miembro,Mujer,Carnes,44.89,4,12.57,192.13,2025-06-16,20:38:42,Tarjeta de Crédito,167.816776,0.0699764605178685,11.743223999999998,4.6,179.56
TCKT-1145,Sucursal C,Valencia,Normal,Mujer,Lácteos,40.42,4,11.32,173.0,2025-06-20,04:50:23,Efectivo,151.106128,0.0699764605178685,10.573871999999994,9.7,161.68
TCKT-1146,Sucursal B,Barcelona,Miembro,Hombre,Limpieza,64.31,1,4.5,68.81,2025-06-22,10:19:36,Efectivo,60.104126,0.0699764605178686,4.2058740000000014,8.7,64.31
TCKT-1147,Sucursal A,Madrid,Miembro,Hombre,Lácteos,83.15,9,52.38,800.73,2025-06-09,05:13:35,Efectivo,699.40791,0.0699764605178686,48.94209000000001,7.5,748.35
TCKT-1148,Sucursal A,Madrid,Normal,Hombre,Bebidas,1.28,3,0.27,4.11,2025-06-15,03:01:45,Efectivo,3.587712,0.0703200256876806,0.252288,7.2,3.84
TCKT-1149,Sucursal A,Madrid,Miembro,Hombre,Carnes,2.47,4,0.69,10.57,2025-07-12,05:58:24,Bizum,9.234836,0.0698619878035734,0.6451640000000012,5.9,9.88
TCKT-1150,Sucursal A,Madrid,Normal,Hombre,Carnes,74.43,9,46.89,716.76,2025-07-08,03:05:28,Efectivo,626.060502,0.0699764605178685,43.80949799999996,8.5,669.87
TCKT-1151,Sucursal B,Barcelona,Normal,Mujer,Bebidas,59.77,8,33.47,511.63,2025-07-16,00:10:31,Bizum,446.888336,0.0699764605178685,31.271663999999987,5.3,478.16
TCKT-1152,Sucursal C,Valencia,Miembro,Mujer,Panadería,64.69,1,4.53,69.22,2025-07-24,04:04:22,Efectivo,60.45927399999999,0.0699764605178686,4.230726000000004,10.0,64.69
TCKT-1153,Sucursal B,Barcelona,Normal,Hombre,Panadería,71.53,8,40.06,612.3,2025-06-07,10:45:00,Efectivo,534.815504,0.0699764605178685,37.42449599999998,9.4,572.24
TCKT-1154,Sucursal B,Barcelona,Miembro,Hombre,Carnes,28.23,10,19.76,302.06,2025-06-28,12:06:55,Bizum,263.83758,0.0699764605178686,18.46242000000001,8.3,282.3
TCKT-1155,Sucursal B,Barcelona,Normal,Mujer,Bebidas,60.94,2,8.53,130.41,2025-07-26,09:46:22,Bizum,113.909048,0.0699764605178685,7.970951999999997,4.7,121.88
TCKT-1156,Sucursal C,Valencia,Miembro,Mujer,Panadería,88.92,7,43.57,666.01,2025-07-30,16:05:00,Tarjeta de Crédito,581.7324239999999,0.0699764605178686,40.70757600000002,9.0,622.4399999999999
TCKT-1157,Sucursal B,Barcelona,Normal,Hombre,Frutas y Verduras,43.25,5,15.14,231.39,2025-05-27,02:02:44,Tarjeta de Crédito,202.10725,0.0699764605178686,14.142750000000008,9.7,216.25
TCKT-1158,Sucursal C,Valencia,Normal,Hombre,Lácteos,83.35,2,11.67,178.37,2025-07-29,04:28:06,Tarjeta de Crédito,155.79782,0.0699764605178687,10.902180000000016,4.6,166.70000000000002
TCKT-1159,Sucursal C,Valencia,Normal,Hombre,Bebidas,6.94,9,4.37,66.83,2025-06-28,15:21:04,Bizum,58.375116,0.0699764605178686,4.084884000000002,6.0,62.46
TCKT-1160,Sucursal A,Madrid,Normal,Mujer,Limpieza,94.17,7,46.14,705.33,2025-06-11,18:23:01,Bizum,616.078974,0.0699764605178686,43.11102600000004,4.3,659.19
TCKT-1161,Sucursal B,Barcelona,Normal,Mujer,Lácteos,58.21,4,16.3,249.14,2025-06-23,07:36:12,Efectivo,217.612264,0.0699764605178685,15.227735999999991,7.9,232.84
TCKT-1162,Sucursal A,Madrid,Miembro,Mujer,Bebidas,37.39,5,13.09,200.04,2025-05-13,08:40:23,Bizum,174.72347,0.0699764605178685,12.226529999999997,5.4,186.95
TCKT-1163,Sucursal B,Barcelona,Miembro,Mujer,Lácteos,18.86,5,6.6,100.9,2025-05-25,16:24:29,Tarjeta de Crédito,88.13278000000001,0.0699764605178686,6.16722,6.1,94.3
TCKT-1164,Sucursal A,Madrid,Miembro,Mujer,Lácteos,15.05,1,1.05,16.1,2025-05-04,01:14:23,Efectivo,14.06874,0.069747539580659,0.9812600000000008,8.5,15.05
TCKT-1165,Sucursal A,Madrid,Normal,Mujer,Panadería,34.75,6,14.6,223.1,2025-07-18,14:06:43,Tarjeta de Crédito,194.8641,0.0699764605178685,13.635899999999992,8.3,208.5
TCKT-1166,Sucursal C,Valencia,Miembro,Hombre,Carnes,16.58,10,11.61,177.41,2025-07-19,09:22:22,Efectivo,154.95668,0.0699764605178686,10.843320000000006,8.0,165.8
TCKT-1167,Sucursal B,Barcelona,Normal,Mujer,Panadería,61.1,7,29.94,457.64,2025-06-17,00:40:40,Tarjeta de Crédito,399.72842,0.0699764605178686,27.971580000000017,5.3,427.7
TCKT-1168,Sucursal C,Valencia,Miembro,Mujer,Panadería,11.98,10,8.39,128.19,2025-07-06,18:43:16,Tarjeta de Crédito,111.96508,0.0699764605178685,7.834919999999997,7.2,119.8
TCKT-1169,Sucursal B,Barcelona,Miembro,Hombre,Panadería,98.46,1,6.89,105.35,2025-05-09,11:28:52,Efectivo,92.020716,0.0699764605178686,6.439284000000001,5.2,98.46
TCKT-1170,Sucursal A,Madrid,Miembro,Mujer,Frutas y Verduras,33.48,1,2.34,35.82,2025-07-24,20:19:28,Tarjeta de Crédito,31.293756,0.0698619878035734,2.186244000000002,8.5,33.480000000000004
TCKT-1171,Sucursal A,Madrid,Miembro,Mujer,Bebidas,70.66,9,44.52,680.46,2025-07-23,09:51:25,Bizum,594.3495240000001,0.0699764605178685,41.59047599999997,9.0,635.94
TCKT-1172,Sucursal B,Barcelona,Miembro,Mujer,Limpieza,5.19,1,0.36,5.55,2025-06-02,00:27:53,Tarjeta de Crédito,4.853168999999999,0.0694043417816276,0.3368310000000001,9.5,5.19
TCKT-1173,Sucursal B,Barcelona,Normal,Mujer,Limpieza,64.37,5,22.53,344.38,2025-05-25,04:47:07,Efectivo,300.80101,0.0699764605178686,21.048990000000003,6.4,321.85
TCKT-1174,Sucursal B,Barcelona,Miembro,Mujer,Limpieza,92.06,2,12.89,197.01,2025-06-23,18:26:16,Tarjeta de Crédito,172.078552,0.0699764605178686,12.041448000000004,9.1,184.12
TCKT-1175,Sucursal A,Madrid,Normal,Mujer,Bebidas,8.79,5,3.08,47.03,2025-06-30,22:43:37,Bizum,41.071275,0.0700909577314072,2.878725000000003,6.0,43.95
TCKT-1176,Sucursal B,Barcelona,Miembro,Hombre,Bebidas,63.69,9,40.12,613.33,2025-05-31,22:44:14,Bizum,535.722066,0.0699764605178686,37.487934,5.2,573.21
TCKT-1177,Sucursal B,Barcelona,Normal,Hombre,Carnes,11.18,5,3.91,59.81,2025-05-27,15:40:10,Efectivo,52.24414,0.0699764605178686,3.655860000000004,5.0,55.900000000000006
TCKT-1178,Sucursal A,Madrid,Miembro,Hombre,Limpieza,49.92,10,34.94,534.14,2025-05-25,02:35:06,Bizum,466.55232,0.0699764605178685,32.64767999999998,6.7,499.2
TCKT-1179,Sucursal C,Valencia,Normal,Mujer,Carnes,44.54,8,24.94,381.26,2025-05-24,00:59:42,Tarjeta de Crédito,333.016672,0.0699764605178686,23.303328000000025,7.8,356.32
TCKT-1180,Sucursal B,Barcelona,Miembro,Mujer,Bebidas,8.34,8,4.67,71.39,2025-07-17,07:05:39,Tarjeta de Crédito,62.356512,0.0699764605178686,4.363488000000004,4.2,66.72
TCKT-1181,Sucursal B,Barcelona,Normal,Hombre,Limpieza,86.56,2,12.12,185.24,2025-06-09,13:06:32,Bizum,161.797952,0.0699764605178685,11.322047999999995,7.6,173.12
TCKT-1182,Sucursal B,Barcelona,Normal,Hombre,Panadería,91.0,10,63.7,973.7,2025-06-29,21:26:28,Bizum,850.486,0.0699764605178686,59.51400000000001,5.1,910.0
TCKT-1183,Sucursal C,Valencia,Normal,Hombre,Lácteos,45.6,6,19.15,292.75,2025-06-10,06:22:54,Bizum,255.70656,0.0699764605178686,17.89344,4.5,273.6
TCKT-1184,Sucursal C,Valencia,Miembro,Hombre,Carnes,71.05,8,39.79,608.19,2025-05-17,10:04:16,Bizum,531.2266400000001,0.0699764605178686,37.17336,7.1,568.4000000000001
TCKT-1185,Sucursal A,Madrid,Normal,Mujer,Frutas y Verduras,39.35,6,16.53,252.63,2025-07-01,17:13:44,Bizum,220.65906,0.0699764605178686,15.440940000000012,7.6,236.1
TCKT-1186,Sucursal C,Valencia,Normal,Hombre,Frutas y Verduras,10.36,7,5.08,77.6,2025-07-15,01:34:03,Tarjeta de Crédito,67.76993999999999,0.0700909577314072,4.750060000000005,5.5,72.52
TCKT-1187,Sucursal C,Valencia,Miembro,Mujer,Lácteos,58.69,3,12.32,188.39,2025-06-06,10:27:01,Tarjeta de Crédito,164.55502199999998,0.0699764605178686,11.514978000000012,5.9,176.07
TCKT-1188,Sucursal C,Valencia,Normal,Hombre,Bebidas,71.17,2,9.96,152.3,2025-05-13,20:50:39,Tarjeta de Crédito,133.030964,0.0699764605178685,9.309035999999992,7.4,142.34
TCKT-1189,Sucursal C,Valencia,Normal,Hombre,Limpieza,70.58,9,44.47,679.69,2025-07-24,02:46:03,Efectivo,593.676612,0.0699764605178687,41.54338800000005,7.9,635.22
TCKT-1190,Sucursal B,Barcelona,Normal,Hombre,Frutas y Verduras,31.58,4,8.84,135.16,2025-07-20,16:55:16,Tarjeta de Crédito,118.058672,0.0699764605178686,8.261328000000006,9.7,126.32
TCKT-1191,Sucursal B,Barcelona,Miembro,Hombre,Carnes,16.34,5,5.72,87.42,2025-07-23,06:24:45,Efectivo,76.35682,0.0699764605178686,5.343180000000004,7.0,81.7
TCKT-1192,Sucursal C,Valencia,Miembro,Mujer,Bebidas,13.97,7,6.85,104.64,2025-07-19,17:21:14,Efectivo,91.384755,0.0700909577314071,6.405244999999994,5.0,97.79
TCKT-1193,Sucursal C,Valencia,Miembro,Mujer,Lácteos,41.68,4,11.67,178.39,2025-07-23,08:10:48,Tarjeta de Crédito,155.816512,0.0699764605178686,10.90348800000001,7.7,166.72
TCKT-1194,Sucursal C,Valencia,Normal,Hombre,Bebidas,24.68,8,13.82,211.26,2025-05-22,18:51:59,Efectivo,184.527424,0.0699764605178686,12.912576,6.2,197.44
TCKT-1195,Sucursal C,Valencia,Normal,Mujer,Frutas y Verduras,78.03,9,49.16,751.43,2025-07-26,23:57:26,Bizum,656.341542,0.0699764605178685,45.92845799999998,6.5,702.27
TCKT-1196,Sucursal A,Madrid,Miembro,Hombre,Frutas y Verduras,6.17,8,3.46,52.82,2025-07-06,11:32:58,Tarjeta de Crédito,46.12692,0.0700909577314072,3.233080000000001,7.3,49.36
TCKT-1197,Sucursal A,Madrid,Miembro,Mujer,Lácteos,76.55,5,26.79,409.54,2025-06-06,16:15:49,Tarjeta de Crédito,357.71815,0.0699764605178686,25.03185000000002,9.4,382.75
TCKT-1198,Sucursal A,Madrid,Normal,Hombre,Carnes,81.85,6,34.38,525.48,2025-06-02,00:33:13,Efectivo,458.98206,0.0699764605178686,32.11794000000003,6.5,491.1
TCKT-1199,Sucursal B,Barcelona,Normal,Hombre,Panadería,99.46,6,41.77,638.53,2025-07-14,09:19:06,Efectivo,557.731896,0.0699764605178685,39.02810399999999,4.2,596.76
TCKT-1200,Sucursal A,Madrid,Normal,Hombre,Carnes,4.79,8,2.68,41.0,2025-07-02,09:59:45,Bizum,35.813872,0.0699764605178687,2.506128000000004,9.0,38.32
TCKT-1201,Sucursal C,Valencia,Normal,Mujer,Bebidas,1.52,2,0.21,3.25,2025-05-19,21:00:14,Efectivo,2.843616,0.0690613641223006,0.1963840000000001,5.5,3.04
TCKT-1202,Sucursal A,Madrid,Normal,Hombre,Frutas y Verduras,24.53,2,3.43,52.49,2025-05-24,03:28:17,Efectivo,45.856382,0.0698619878035733,3.2036179999999987,5.4,49.06
TCKT-1203,Sucursal C,Valencia,Normal,Hombre,Lácteos,83.83,8,46.94,717.58,2025-07-07,04:31:26,Bizum,626.7801440000001,0.0699764605178686,43.85985600000004,7.2,670.6400000000001
TCKT-1204,Sucursal C,Valencia,Miembro,Hombre,Frutas y Verduras,43.49,10,30.44,465.34,2025-06-26,06:00:45,Tarjeta de Crédito,406.45754,0.0699764605178685,28.442459999999983,5.4,434.9
TCKT-1205,Sucursal B,Barcelona,Miembro,Hombre,Bebidas,97.49,2,13.65,208.63,2025-07-12,08:28:58,Bizum,182.228308,0.0699764605178685,12.751691999999991,7.3,194.98
TCKT-1206,Sucursal C,Valencia,Miembro,Mujer,Panadería,5.31,7,2.6,39.77,2025-06-21,18:28:28,Tarjeta de Crédito,34.739082,0.0699764605178685,2.4309179999999984,5.5,37.17
TCKT-1207,Sucursal A,Madrid,Normal,Hombre,Frutas y Verduras,24.87,2,3.48,53.22,2025-06-02,03:46:05,Bizum,46.487004,0.0699764605178686,3.252996000000003,8.4,49.74
TCKT-1208,Sucursal B,Barcelona,Miembro,Hombre,Frutas y Verduras,55.06,3,11.56,176.74,2025-06-29,10:33:22,Bizum,154.377228,0.0699764605178686,10.802772000000004,6.8,165.18
TCKT-1209,Sucursal C,Valencia,Normal,Hombre,Carnes,7.25,8,4.06,62.06,2025-07-08,15:31:23,Efectivo,54.2068,0.0699764605178685,3.793199999999999,5.8,58.0
TCKT-1210,Sucursal A,Madrid,Miembro,Hombre,Frutas y Verduras,93.4,9,58.84,899.44,2025-05-11,05:50:56,Tarjeta de Crédito,785.62476,0.0699764605178686,54.97523999999999,9.9,840.6
TCKT-1211,Sucursal C,Valencia,Normal,Mujer,Lácteos,75.58,4,21.16,323.48,2025-07-08,12:51:45,Tarjeta de Crédito,282.548272,0.0699764605178686,19.771728,6.1,302.32
TCKT-1212,Sucursal A,Madrid,Normal,Mujer,Lácteos,80.13,7,39.26,600.17,2025-05-05,10:07:40,Tarjeta de Crédito,524.2264859999999,0.0699764605178687,36.68351400000006,8.5,560.91
TCKT-1213,Sucursal B,Barcelona,Normal,Hombre,Panadería,69.51,6,29.19,446.25,2025-05-25,21:04:10,Bizum,389.784276,0.0699764605178686,27.275724000000025,5.6,417.06
TCKT-1214,Sucursal A,Madrid,Normal,Hombre,Panadería,60.64,3,12.73,194.65,2025-06-20,23:24:36,Bizum,170.022432,0.0699764605178686,11.897568000000009,5.8,181.92
TCKT-1215,Sucursal A,Madrid,Miembro,Mujer,Limpieza,30.27,8,16.95,259.11,2025-06-29,01:23:45,Bizum,226.322736,0.0699764605178686,15.837264000000005,8.3,242.16000000000005
TCKT-1216,Sucursal A,Madrid,Normal,Mujer,Panadería,5.19,6,2.18,33.32,2025-05-02,17:40:46,Bizum,29.103444,0.0699764605178686,2.036556000000001,10.0,31.14
TCKT-1217,Sucursal B,Barcelona,Miembro,Hombre,Limpieza,64.11,6,26.93,411.59,2025-05-28,07:51:59,Bizum,359.503236,0.0699764605178686,25.15676400000001,8.8,384.66
TCKT-1218,Sucursal C,Valencia,Miembro,Hombre,Carnes,85.02,8,47.61,727.77,2025-05-31,18:08:24,Efectivo,635.6775359999999,0.0699764605178687,44.48246400000005,4.8,680.16
TCKT-1219,Sucursal A,Madrid,Normal,Mujer,Panadería,95.0,1,6.65,101.65,2025-05-25,00:51:33,Bizum,88.78699999999999,0.0699764605178687,6.213000000000008,4.9,95.0
TCKT-1220,Sucursal B,Barcelona,Normal,Mujer,Panadería,76.55,10,53.59,819.09,2025-06-04,21:34:37,Efectivo,715.4363,0.0699764605178686,50.06370000000004,7.2,765.5
TCKT-1221,Sucursal B,Barcelona,Normal,Mujer,Carnes,96.09,1,6.73,102.82,2025-06-06,06:42:00,Bizum,89.79610499999998,0.0700909577314072,6.293895000000006,5.1,96.09
TCKT-1222,Sucursal C,Valencia,Normal,Hombre,Frutas y Verduras,77.72,8,43.52,665.28,2025-06-11,06:30:16,Efectivo,581.096896,0.0699764605178685,40.663103999999976,10.0,621.76
TCKT-1223,Sucursal B,Barcelona,Normal,Hombre,Lácteos,14.44,2,2.02,30.9,2025-06-24,15:47:16,Tarjeta de Crédito,26.991248,0.0699764605178686,1.888752,5.0,28.88
TCKT-1224,Sucursal C,Valencia,Normal,Hombre,Limpieza,96.79,6,40.65,621.39,2025-05-13,22:21:46,Bizum,542.759604,0.0699764605178686,37.98039600000004,6.1,580.74
TCKT-1225,Sucursal A,Madrid,Normal,Mujer,Carnes,71.47,3,15.01,229.42,2025-06-03,19:56:19,Tarjeta de Crédito,200.387586,0.0699764605178686,14.022413999999998,7.1,214.41
TCKT-1226,Sucursal A,Madrid,Miembro,Hombre,Carnes,79.25,1,5.55,84.8,2025-06-13,03:06:08,Tarjeta de Crédito,74.06705,0.0699764605178686,5.182950000000005,7.3,79.25
TCKT-1227,Sucursal B,Barcelona,Normal,Hombre,Bebidas,88.54,2,12.4,189.48,2025-06-30,10:18:20,Tarjeta de Crédito,165.498968,0.0699764605178685,11.581031999999992,6.4,177.07999999999998
TCKT-1228,Sucursal C,Valencia,Normal,Mujer,Panadería,82.51,2,11.55,176.57,2025-06-23,03:53:15,Efectivo,154.227692,0.0699764605178685,10.792307999999991,9.8,165.01999999999998
TCKT-1229,Sucursal C,Valencia,Miembro,Mujer,Panadería,68.33,6,28.7,438.68,2025-07-20,03:47:52,Efectivo,383.167308,0.0699764605178686,26.812692000000027,9.3,409.98
TCKT-1230,Sucursal C,Valencia,Miembro,Hombre,Panadería,50.78,1,3.55,54.33,2025-05-12,19:02:07,Efectivo,47.464066,0.0698619878035733,3.3159339999999986,7.1,50.78
TCKT-1231,Sucursal B,Barcelona,Miembro,Hombre,Frutas y Verduras,93.54,4,26.19,400.35,2025-05-26,13:32:24,Tarjeta de Crédito,349.68993600000005,0.0699764605178685,24.47006399999998,9.7,374.16
TCKT-1232,Sucursal C,Valencia,Normal,Hombre,Frutas y Verduras,20.43,9,12.87,196.74,2025-05-30,15:37:35,Tarjeta de Crédito,171.844902,0.0699764605178687,12.025098000000014,4.8,183.87
TCKT-1233,Sucursal B,Barcelona,Miembro,Hombre,Bebidas,94.22,3,19.79,302.45,2025-06-16,15:07:14,Efectivo,264.17403599999994,0.0699764605178687,18.485964000000024,8.0,282.66
TCKT-1234,Sucursal C,Valencia,Normal,Hombre,Lácteos,9.04,10,6.33,96.73,2025-06-22,09:54:32,Tarjeta de Crédito,84.48784,0.0699764605178686,5.91216,7.9,90.4
TCKT-1235,Sucursal C,Valencia,Normal,Hombre,Panadería,89.01,9,56.08,857.17,2025-07-29,22:30:31,Tarjeta de Crédito,748.6987139999999,0.0699764605178686,52.39128600000004,7.9,801.0899999999999
TCKT-1236,Sucursal B,Barcelona,Normal,Hombre,Limpieza,41.2,8,23.07,352.67,2025-06-20,18:35:32,Efectivo,308.04416000000003,0.0699764605178685,21.55583999999999,8.1,329.6
TCKT-1237,Sucursal A,Madrid,Normal,Mujer,Panadería,46.98,6,19.73,301.61,2025-06-08,23:19:59,Bizum,263.445048,0.0699764605178686,18.43495200000001,4.9,281.88
TCKT-1238,Sucursal C,Valencia,Normal,Mujer,Panadería,13.95,6,5.86,89.56,2025-05-24,15:57:01,Bizum,78.22602,0.0699764605178685,5.473979999999997,7.4,83.7
TCKT-1239,Sucursal B,Barcelona,Miembro,Mujer,Lácteos,27.48,4,7.69,117.61,2025-06-28,10:25:06,Efectivo,102.731232,0.0699764605178685,7.188767999999996,4.6,109.92
TCKT-1240,Sucursal B,Barcelona,Normal,Mujer,Carnes,96.31,3,20.23,309.16,2025-07-27,19:16:37,Tarjeta de Crédito,270.033978,0.0699764605178686,18.896022000000016,9.6,288.93
TCKT-1241,Sucursal C,Valencia,Normal,Hombre,Carnes,50.33,9,31.71,484.68,2025-07-07,14:36:30,Tarjeta de Crédito,423.345762,0.0699764605178685,29.62423799999999,7.0,452.97
TCKT-1242,Sucursal B,Barcelona,Normal,Hombre,Lácteos,94.58,9,59.59,910.81,2025-05-30,16:26:05,Tarjeta de Crédito,795.5502119999999,0.0699764605178686,55.66978800000004,9.8,851.2199999999999
TCKT-1243,Sucursal A,Madrid,Normal,Hombre,Lácteos,28.85,10,20.2,308.7,2025-07-30,18:17:40,Bizum,269.6321,0.0699764605178686,18.86790000000002,8.0,288.5
TCKT-1244,Sucursal B,Barcelona,Miembro,Hombre,Panadería,14.26,5,4.99,76.29,2025-05-19,01:49:58,Bizum,66.63698000000001,0.0699764605178686,4.663020000000003,6.2,71.30000000000001
TCKT-1245,Sucursal B,Barcelona,Normal,Hombre,Panadería,6.06,9,3.82,58.36,2025-05-09,02:15:25,Efectivo,50.96763,0.0700909577314071,3.5723699999999994,6.2,54.54
TCKT-1246,Sucursal B,Barcelona,Miembro,Mujer,Bebidas,45.59,9,28.72,439.03,2025-05-08,18:03:53,Tarjeta de Crédito,383.475726,0.0699764605178686,26.834274,9.0,410.31
TCKT-1247,Sucursal C,Valencia,Miembro,Hombre,Lácteos,40.0,6,16.8,256.8,2025-06-17,21:15:42,Bizum,224.304,0.0699764605178686,15.695999999999998,9.6,240.0
TCKT-1248,Sucursal A,Madrid,Miembro,Mujer,Bebidas,4.99,1,0.35,5.34,2025-07-21,08:39:04,Efectivo,4.663155000000001,0.070090957731407,0.3268449999999996,8.3,4.99
TCKT-1249,Sucursal B,Barcelona,Normal,Hombre,Bebidas,89.42,3,18.78,287.04,2025-06-18,07:08:39,Tarjeta de Crédito,250.715796,0.0699764605178686,17.544204000000008,9.6,268.26
TCKT-1250,Sucursal B,Barcelona,Miembro,Mujer,Bebidas,74.19,5,25.97,396.92,2025-05-12,22:00:02,Bizum,346.68987000000004,0.0699764605178686,24.260130000000004,6.0,370.9500000000001
TCKT-1251,Sucursal C,Valencia,Normal,Mujer,Panadería,81.76,6,34.34,524.9,2025-06-25,20:30:17,Tarjeta de Crédito,458.477376,0.0699764605178686,32.08262400000001,8.0,490.56
TCKT-1252,Sucursal B,Barcelona,Normal,Hombre,Bebidas,47.98,10,33.59,513.39,2025-06-23,11:24:20,Bizum,448.42108,0.0699764605178686,31.37892,5.4,479.8
TCKT-1253,Sucursal A,Madrid,Normal,Hombre,Bebidas,63.27,10,44.29,676.99,2025-06-11,02:41:08,Tarjeta de Crédito,591.32142,0.0699764605178687,41.378580000000056,4.9,632.7
TCKT-1254,Sucursal C,Valencia,Miembro,Hombre,Bebidas,94.87,2,13.28,203.02,2025-05-07,08:53:32,Efectivo,177.331004,0.0699764605178686,12.408996000000002,4.1,189.74
TCKT-1255,Sucursal B,Barcelona,Normal,Hombre,Panadería,69.36,7,33.99,519.51,2025-05-07,21:50:55,Bizum,453.766992,0.0699764605178686,31.753008000000023,8.6,485.52
TCKT-1256,Sucursal B,Barcelona,Miembro,Hombre,Bebidas,21.53,6,9.04,138.22,2025-05-21,17:43:42,Bizum,120.731628,0.0699764605178686,8.448372000000006,6.9,129.18
TCKT-1257,Sucursal B,Barcelona,Normal,Hombre,Panadería,91.3,6,38.35,586.15,2025-07-16,16:56:36,Bizum,511.97388,0.0699764605178686,35.82612,6.1,547.8
TCKT-1258,Sucursal C,Valencia,Normal,Mujer,Carnes,95.78,5,33.52,512.42,2025-07-09,11:13:19,Bizum,447.57994,0.0699764605178686,31.32006000000001,5.8,478.9
TCKT-1259,Sucursal B,Barcelona,Normal,Hombre,Limpieza,70.79,6,29.73,454.47,2025-06-30,05:34:47,Tarjeta de Crédito,396.962004,0.0699764605178686,27.77799600000003,6.1,424.74
TCKT-1260,Sucursal C,Valencia,Normal,Mujer,Lácteos,57.77,9,36.4,556.33,2025-07-19,15:15:49,Tarjeta de Crédito,485.92657800000006,0.0699764605178686,34.003422,9.4,519.9300000000001
TCKT-1261,Sucursal B,Barcelona,Normal,Hombre,Frutas y Verduras,5.16,2,0.72,11.04,2025-05-21,12:08:29,Tarjeta de Crédito,9.647135999999998,0.069747539580659,0.6728640000000006,9.5,10.32
TCKT-1262,Sucursal C,Valencia,Normal,Mujer,Carnes,21.0,9,13.23,202.23,2025-07-21,11:46:17,Tarjeta de Crédito,176.6394,0.0699764605178686,12.360600000000003,9.6,189.0
TCKT-1263,Sucursal C,Valencia,Normal,Hombre,Lácteos,61.95,10,43.37,662.87,2025-05-16,06:16:24,Efectivo,578.9847,0.0699764605178686,40.515300000000025,5.5,619.5
TCKT-1264,Sucursal C,Valencia,Miembro,Hombre,Lácteos,10.92,6,4.59,70.11,2025-07-01,23:51:41,Bizum,61.22844,0.0700909577314071,4.291559999999997,6.8,65.52
TCKT-1265,Sucursal C,Valencia,Miembro,Hombre,Bebidas,97.81,3,20.54,313.97,2025-05-14,12:33:56,Tarjeta de Crédito,274.239678,0.0699764605178685,19.19032199999998,7.9,293.43
TCKT-1266,Sucursal B,Barcelona,Normal,Hombre,Frutas y Verduras,32.8,1,2.3,35.1,2025-07-04,11:44:05,Efectivo,30.65160000000001,0.0700909577314071,2.1483999999999988,7.9,32.800000000000004
TCKT-1267,Sucursal A,Madrid,Miembro,Hombre,Panadería,88.34,3,18.55,283.57,2025-05-15,14:19:22,Efectivo,247.687692,0.0699764605178686,17.332308000000012,10.0,265.02
TCKT-1268,Sucursal B,Barcelona,Normal,Hombre,Limpieza,96.25,5,33.69,514.94,2025-06-01,05:16:22,Efectivo,449.77625000000006,0.0699764605178685,31.473749999999995,4.1,481.25000000000006
TCKT-1269,Sucursal C,Valencia,Miembro,Mujer,Frutas y Verduras,45.98,9,28.97,442.79,2025-06-17,00:06:03,Bizum,386.7561720000001,0.0699764605178685,27.063828,7.0,413.8200000000001
TCKT-1270,Sucursal A,Madrid,Normal,Mujer,Carnes,81.07,6,34.05,520.47,2025-05-16,10:50:20,Efectivo,454.608132,0.0699764605178686,31.811868000000004,8.4,486.42
TCKT-1271,Sucursal C,Valencia,Normal,Hombre,Lácteos,73.93,5,25.88,395.53,2025-05-14,11:31:32,Bizum,345.47489,0.0699764605178686,24.17511000000001,8.0,369.65
